zona,secao,sigla_partido,votos_legenda,votos_nominais
8,87,NOVO,1,25
9,21,NOVO,0,6
9,22,NOVO,0,4
5,181,NOVO,0,6
2,82,NOVO,0,13
5,479,NOVO,0,8
9,82,NOVO,0,2
4,347,NOVO,1,25
5,229,NOVO,0,8
7,181,NOVO,4,34
4,233,NOVO,0,5
5,469,NOVO,0,2
5,486,NOVO,1,10
8,144,NOVO,1,27
5,504,NOVO,1,16
3,584,NOVO,0,8
6,23,NOVO,0,9
2,499,NOVO,0,17
3,198,NOVO,1,17
6,151,NOVO,0,8
7,261,NOVO,0,8
8,202,NOVO,0,28
3,789,NOVO,0,21
4,306,NOVO,0,11
6,115,NOVO,0,8
6,209,NOVO,0,9
4,293,NOVO,3,17
4,66,NOVO,0,2
7,22,NOVO,0,16
7,323,NOVO,1,21
3,599,NOVO,0,11
6,200,NOVO,0,6
8,382,NOVO,0,8
9,313,NOVO,0,1
9,419,NOVO,0,8
9,453,NOVO,0,7
6,163,NOVO,0,9
8,81,NOVO,2,29
3,39,NOVO,0,15
5,416,NOVO,0,13
5,7,NOVO,0,11
3,595,NOVO,0,13
150,286,NOVO,0,29
6,474,NOVO,0,4
6,382,NOVO,0,3
4,157,NOVO,0,18
4,110,NOVO,0,3
3,766,NOVO,0,10
5,366,NOVO,0,9
5,30,NOVO,1,23
150,302,NOVO,0,5
9,24,NOVO,0,7
9,227,NOVO,0,4
6,332,NOVO,1,14
3,767,NOVO,0,6
150,356,NOVO,0,11
150,21,NOVO,0,24
1,371,NOVO,2,29
1,252,NOVO,0,7
8,380,NOVO,0,3
150,367,NOVO,0,9
149,108,NOVO,0,8
150,187,NOVO,0,8
1,347,NOVO,0,6
5,487,NOVO,0,10
3,738,NOVO,0,5
149,368,NOVO,0,10
150,92,NOVO,0,16
5,501,NOVO,0,9
5,264,NOVO,0,24
4,249,NOVO,1,5
149,253,NOVO,2,15
149,94,NOVO,0,11
149,365,NOVO,1,6
8,327,NOVO,0,15
7,4,NOVO,0,13
4,277,NOVO,0,8
2,473,NOVO,0,19
149,428,NOVO,0,8
2,277,NOVO,0,9
150,331,NOVO,0,8
2,354,NOVO,0,35
6,221,NOVO,0,7
4,57,NOVO,0,11
6,378,NOVO,0,8
6,37,NOVO,0,9
2,350,NOVO,0,14
149,66,NOVO,0,19
8,373,NOVO,0,12
1,163,NOVO,0,8
6,164,NOVO,0,13
4,268,NOVO,0,18
4,184,NOVO,0,2
2,505,NOVO,1,14
9,494,NOVO,0,11
9,170,NOVO,0,10
7,189,NOVO,0,17
4,256,NOVO,0,30
3,317,NOVO,0,17
150,317,NOVO,0,7
9,374,NOVO,0,17
6,330,NOVO,0,5
4,75,NOVO,0,3
3,747,NOVO,1,8
150,167,NOVO,1,8
149,452,NOVO,0,5
1,74,NOVO,1,30
1,349,NOVO,0,5
2,364,NOVO,0,7
149,322,NOVO,0,12
1,133,NOVO,0,3
2,37,NOVO,0,14
150,358,NOVO,0,10
150,253,NOVO,1,19
149,65,NOVO,0,8
149,393,NOVO,0,10
150,285,NOVO,0,10
149,72,NOVO,0,10
149,378,NOVO,1,13
1,173,NOVO,0,8
2,230,NOVO,0,11
150,174,NOVO,0,8
149,359,NOVO,0,8
2,35,NOVO,0,12
150,160,NOVO,0,15
149,199,NOVO,1,16
1,71,NOVO,3,32
2,257,NOVO,0,14
1,330,NOVO,0,7
149,96,NOVO,0,9
150,325,NOVO,1,9
1,395,NOVO,1,17
149,9,NOVO,0,17
149,410,NOVO,0,3
1,375,NOVO,0,18
1,314,NOVO,0,21
150,354,NOVO,0,12
2,357,NOVO,0,8
149,124,NOVO,0,16
1,294,NOVO,0,16
2,316,NOVO,0,13
149,287,NOVO,2,14
2,70,NOVO,0,15
150,173,NOVO,1,5
1,446,NOVO,1,33
6,65,NOVO,0,3
5,507,NOVO,0,6
5,137,NOVO,1,20
3,226,NOVO,0,4
149,407,NOVO,0,4
1,301,NOVO,0,7
9,513,NOVO,0,8
2,368,NOVO,0,15
150,172,NOVO,0,4
150,269,NOVO,0,14
1,245,NOVO,0,11
1,230,NOVO,1,21
1,400,NOVO,1,24
1,320,NOVO,0,31
1,408,NOVO,0,21
150,26,NOVO,1,17
149,409,NOVO,0,9
150,30,NOVO,0,15
149,36,NOVO,1,19
1,346,NOVO,0,7
149,122,NOVO,0,21
1,156,NOVO,0,7
149,367,NOVO,0,4
149,250,NOVO,0,16
150,4,NOVO,0,16
149,377,NOVO,0,7
149,362,NOVO,0,7
8,11,PC do B,0,5
149,408,PC do B,0,1
2,359,PC do B,0,7
6,464,PC do B,0,5
6,237,PC do B,0,10
7,46,PC do B,0,3
7,435,PC do B,0,1
4,115,PC do B,0,4
2,472,PC do B,0,3
8,250,PC do B,0,1
5,249,PC do B,0,16
4,82,PC do B,0,8
3,815,PC do B,0,1
7,364,PC do B,0,11
6,259,PC do B,0,3
5,383,PC do B,0,6
4,134,PC do B,1,5
3,737,PC do B,0,3
9,445,PC do B,0,5
6,200,PC do B,0,3
3,706,PC do B,0,1
9,431,PC do B,0,6
9,167,PC do B,0,11
6,67,PC do B,0,8
2,543,PC do B,0,3
6,378,PC do B,0,2
3,460,PC do B,0,4
9,528,PC do B,0,17
6,43,PC do B,1,3
4,286,PC do B,0,8
3,673,PC do B,0,3
7,461,PC do B,0,11
5,446,PC do B,0,4
7,34,PC do B,0,8
5,209,PC do B,0,5
5,353,PC do B,0,5
5,252,PC do B,0,7
9,44,PC do B,0,29
3,735,PC do B,0,1
8,89,PC do B,0,14
7,136,PC do B,0,6
5,260,PC do B,0,1
3,198,PC do B,0,2
7,412,PC do B,0,4
6,124,PC do B,0,2
2,492,PC do B,0,7
7,457,PC do B,0,2
7,338,PC do B,0,4
6,362,PC do B,0,9
4,120,PC do B,1,7
2,515,PC do B,0,14
7,53,PC do B,0,5
4,90,PC do B,0,11
9,291,PC do B,0,12
4,351,PC do B,0,16
4,214,PC do B,0,6
9,469,PC do B,0,1
4,161,PC do B,0,1
150,153,PC do B,0,7
149,246,PC do B,0,8
1,400,PC do B,0,1
3,679,PC do B,0,3
8,253,PC do B,0,7
7,296,PC do B,0,4
6,468,PC do B,0,5
6,268,PC do B,0,3
5,515,PC do B,0,3
9,518,PC do B,0,3
7,301,PC do B,0,3
4,367,PC do B,0,13
2,397,PC do B,0,3
6,371,PC do B,0,3
8,116,PC do B,0,13
7,196,PC do B,0,9
6,21,PC do B,0,10
150,241,PC do B,0,3
1,296,PC do B,0,2
9,21,PC do B,1,21
8,90,PC do B,0,12
8,235,PC do B,0,21
8,151,PC do B,0,11
6,384,PC do B,0,3
4,340,PC do B,0,11
5,478,PC do B,0,8
2,83,PC do B,0,4
8,52,PC do B,0,10
4,293,PC do B,0,7
3,633,PC do B,0,1
2,419,PC do B,0,8
9,424,PC do B,0,2
8,181,PC do B,0,15
6,32,PC do B,0,6
7,246,PC do B,0,8
4,42,PC do B,1,7
4,124,PC do B,0,1
8,134,PC do B,0,19
6,408,PC do B,0,4
149,431,PC do B,0,3
6,316,PC do B,0,5
4,319,PC do B,0,13
3,777,PC do B,0,5
3,607,PC do B,0,4
2,549,PC do B,0,5
5,496,PC do B,0,2
149,445,PC do B,0,4
4,300,PC do B,0,14
7,169,PC do B,0,8
7,141,PC do B,0,8
4,361,PC do B,0,14
7,453,PC do B,0,6
6,373,PC do B,0,4
6,203,PC do B,0,5
3,773,PC do B,0,5
150,125,PC do B,0,5
5,251,PC do B,0,5
4,189,PC do B,0,8
6,149,PC do B,0,8
4,359,PC do B,0,11
9,498,PC do B,0,7
9,435,PC do B,0,6
5,147,PC do B,0,7
4,369,PC do B,0,5
2,503,PC do B,0,9
8,372,PC do B,0,6
8,221,PC do B,1,7
6,310,PC do B,1,7
4,24,PC do B,0,7
2,400,PC do B,0,5
7,183,PC do B,0,6
5,7,PC do B,0,6
2,526,PC do B,1,24
3,594,PC do B,0,5
6,319,PC do B,0,6
8,323,PC do B,0,4
7,152,PC do B,0,6
6,380,PC do B,0,2
9,308,PC do B,0,11
5,51,PC do B,0,5
5,458,PC do B,0,5
9,390,PC do B,0,7
4,170,PC do B,0,2
150,28,PC do B,0,3
149,259,PC do B,0,8
3,686,PC do B,0,4
9,234,PC do B,1,13
2,533,PC do B,1,28
2,511,PC do B,0,8
150,231,PC do B,1,6
5,487,PC do B,0,4
3,608,PC do B,0,5
2,436,PC do B,0,21
7,189,PC do B,0,3
7,137,PC do B,1,10
1,292,PC do B,0,3
9,170,PC do B,0,6
7,27,PC do B,0,7
6,471,PC do B,0,1
6,238,PC do B,0,6
5,416,PC do B,0,11
4,358,PC do B,1,7
4,277,PC do B,0,11
3,736,PC do B,0,1
9,373,PC do B,0,4
6,240,PC do B,0,2
5,49,PC do B,0,4
149,99,PC do B,0,2
9,459,PC do B,2,8
7,204,PC do B,0,5
4,363,PC do B,0,6
150,361,PC do B,0,3
149,443,PC do B,0,2
149,407,PC do B,0,4
8,275,PC do B,0,9
8,384,PC do B,0,11
8,152,PC do B,0,17
7,258,PC do B,0,7
6,123,PC do B,0,3
9,232,PC do B,0,5
8,255,PC do B,0,13
3,286,PC do B,0,12
9,209,PC do B,0,8
7,144,PC do B,0,4
3,749,PC do B,0,2
2,411,PC do B,0,1
8,123,PC do B,0,10
4,35,PC do B,1,9
2,479,PC do B,0,6
9,340,PC do B,0,14
149,402,PC do B,0,4
8,164,PC do B,0,7
8,142,PC do B,0,14
5,442,PC do B,0,1
1,395,PC do B,0,12
2,70,PC do B,0,6
7,377,PC do B,0,4
6,66,PC do B,0,2
5,201,PC do B,0,2
3,46,PC do B,0,4
7,365,PC do B,0,2
4,292,PC do B,0,13
6,111,PC do B,0,4
5,449,PC do B,0,8
3,443,PC do B,0,4
9,426,PC do B,0,8
9,420,PC do B,0,7
2,157,PC do B,0,3
150,20,PC do B,0,5
150,132,PC do B,0,2
149,19,PC do B,0,8
9,520,PC do B,0,5
8,211,PC do B,0,7
6,344,PC do B,0,7
6,119,PC do B,0,3
2,434,PC do B,0,8
149,391,PC do B,0,3
5,388,PC do B,0,3
4,259,PC do B,0,5
8,117,PC do B,0,16
6,54,PC do B,0,3
6,462,PC do B,0,3
2,378,PC do B,0,5
6,239,PC do B,0,6
5,55,PC do B,1,3
8,63,PC do B,1,9
3,790,PC do B,0,4
4,63,PC do B,1,6
4,238,PC do B,0,7
4,131,PC do B,0,5
8,377,PC do B,0,4
7,462,PC do B,0,4
5,67,PC do B,0,14
1,204,PC do B,1,8
8,404,PC do B,0,9
150,330,PC do B,0,3
4,128,PC do B,0,3
5,518,PC do B,0,1
150,270,PC do B,0,3
150,294,PC do B,0,6
4,274,PC do B,2,21
150,161,PC do B,0,2
149,349,PC do B,0,2
149,363,PC do B,0,7
1,227,PC do B,0,5
150,3,PC do B,0,1
2,348,PC do B,0,9
149,433,PC do B,0,1
150,203,PC do B,0,2
1,258,PC do B,0,2
8,405,PC do B,0,11
6,415,PC do B,0,4
5,175,PC do B,1,8
4,102,PC do B,0,10
149,274,PC do B,0,5
8,367,PC do B,1,10
6,328,PC do B,0,10
5,9,PC do B,0,6
5,161,PC do B,0,1
5,143,PC do B,0,2
6,322,PC do B,0,3
149,320,PC do B,0,1
149,296,PC do B,0,2
150,45,PC do B,0,3
149,336,PC do B,0,3
150,281,PC do B,0,3
150,121,PC do B,0,3
1,163,PC do B,0,2
9,477,PC do B,0,6
8,122,PC do B,0,16
7,363,PC do B,0,5
3,620,PC do B,0,5
3,54,PC do B,1,4
2,67,PC do B,0,1
1,313,PC do B,0,4
9,355,PC do B,0,7
8,168,PC do B,1,21
5,459,PC do B,0,2
5,354,PC do B,0,3
4,5,PC do B,0,11
4,205,PC do B,0,5
3,39,PC do B,0,4
2,412,PC do B,1,2
6,425,PC do B,0,4
149,116,PC do B,0,4
149,335,PC do B,0,7
7,288,PC do B,0,7
150,21,PC do B,0,3
2,255,PC do B,0,6
150,207,PC do B,0,4
149,37,PC do B,0,3
149,323,PC do B,0,3
150,152,PC do B,0,5
1,98,PC do B,0,5
150,90,PC do B,0,1
150,316,PC do B,0,3
149,434,PC do B,0,2
1,381,PC do B,0,8
1,215,PC do B,0,2
150,348,PC do B,0,7
1,349,PC do B,0,5
149,61,PC do B,0,5
1,125,PC do B,0,1
149,353,PC do B,0,1
1,95,PC do B,0,5
1,273,PC do B,0,2
2,316,PC do B,0,3
1,410,PC do B,0,2
150,274,PC do B,0,1
150,177,PC do B,0,2
149,299,PC do B,0,4
150,228,PC do B,0,5
149,4,PC do B,0,4
149,367,PC do B,0,3
4,301,PC do B,0,5
3,784,PC do B,0,1
149,451,PC do B,0,2
1,320,PC do B,0,1
4,219,PC do B,0,3
3,733,PC do B,0,4
9,537,PC do B,1,1
9,525,PC do B,0,2
3,356,PC do B,0,3
2,258,PC do B,0,4
1,429,PC do B,0,8
2,227,PC do B,0,5
150,336,PC do B,0,6
1,310,PC do B,0,1
149,386,PC do B,0,3
150,300,PC do B,0,7
1,275,PC do B,0,3
150,31,PC do B,0,3
2,332,PC do B,0,6
1,290,PC do B,0,6
150,238,PC do B,0,3
149,428,PC do B,0,4
149,348,PC do B,0,2
150,298,PC do B,0,4
2,252,PC do B,0,3
1,120,PC do B,0,2
5,184,PC do B,1,3
8,202,PC do B,0,17
6,213,PC do B,0,4
7,347,PC do B,0,11
7,47,PC do B,0,9
150,322,PC do B,0,1
5,427,PC do B,0,2
8,76,PC do B,0,11
149,421,PC do B,0,8
1,235,PC do B,0,6
150,173,PC do B,0,4
150,254,PC do B,0,1
149,374,PC do B,0,3
2,361,PC do B,0,5
150,5,PC do B,0,6
1,179,PC do B,0,1
149,119,PC do B,0,6
1,190,PC do B,0,2
1,72,PC do B,0,3
149,330,PC do B,0,1
2,372,PC do B,0,3
150,149,PC do B,0,4
1,390,PC do B,0,6
150,213,PC do B,0,3
1,197,PC do B,0,4
149,93,PC do B,0,4
1,97,PC do B,0,2
150,101,PC do B,0,7
1,202,PC do B,0,2
149,34,PC do B,0,6
149,321,PC do B,0,2
2,228,PC do B,0,2
2,156,PC do B,0,3
2,39,PC do B,0,5
9,441,PC do B,0,3
2,288,PC do B,0,3
149,429,PC do B,0,4
150,194,PC do B,0,7
149,252,PC do B,0,3
150,344,PC do B,0,1
5,13,PC do B,0,8
5,430,PC do B,0,9
6,45,PC do B,1,5
150,126,PC do B,0,4
5,382,PC do B,0,4
9,188,PC do B,1,19
9,353,PC do B,1,2
1,170,PC do B,0,3
150,91,PC do B,0,3
1,165,PC do B,0,2
1,425,PC do B,1,4
149,240,PC do B,0,1
7,2,PC do B,0,4
7,437,PC do B,0,3
7,56,PC do B,0,10
4,1,PC do B,0,14
150,47,PC do B,0,4
149,100,PC do B,0,3
8,276,PC do B,0,4
9,349,PC do B,0,3
150,272,PC do B,0,5
150,271,PC do B,0,2
1,373,PC do B,0,7
1,434,PC do B,0,6
149,248,PC do B,0,9
9,200,PC do B,0,11
150,176,PC do B,0,2
6,17,PC do B,0,7
8,66,PC do B,0,10
9,517,PC do B,0,11
1,172,PC do B,0,2
1,174,PC do B,0,6
1,332,PC do B,0,7
3,747,PC do B,0,5
2,480,PC do B,0,8
2,391,PC do B,0,8
7,54,PC do B,0,6
8,72,PC do B,0,9
9,311,PC do B,0,5
6,331,PC do B,0,4
5,47,PC do B,0,5
2,494,PC do B,0,5
8,342,PC do B,0,10
8,251,PC do B,0,2
6,18,PC do B,0,8
5,41,PC do B,0,9
2,504,PC do B,0,10
2,490,PC do B,0,3
9,523,PC do B,0,8
7,287,PC do B,0,6
6,14,PC do B,0,9
4,92,PC do B,0,13
3,622,PC do B,0,6
7,337,PC do B,0,4
6,321,PC do B,0,8
3,696,PC do B,0,1
4,272,PC do B,0,12
2,414,PC do B,1,4
6,410,PC do B,0,1
4,276,PC do B,0,15
9,64,PC do B,0,3
8,283,PC do B,0,11
4,280,PC do B,0,15
3,811,PC do B,0,2
3,627,PC do B,0,6
9,20,PC do B,0,25
8,14,PC do B,0,7
7,408,PC do B,0,4
7,104,PC do B,0,3
6,53,PC do B,0,4
8,330,PC do B,0,4
7,335,PC do B,0,9
7,234,PC do B,0,4
3,772,PC do B,0,4
9,299,PC do B,0,11
7,366,PC do B,0,2
2,505,PC do B,0,10
9,400,PC do B,1,9
7,139,PC do B,2,11
6,241,PC do B,0,4
7,114,PC do B,0,8
4,64,PC do B,0,5
9,451,PC do B,0,11
9,427,PC do B,0,9
2,529,PC do B,0,24
6,348,PC do B,0,4
7,272,PC do B,0,3
7,175,PC do B,0,12
9,385,PC do B,0,6
4,149,PC do B,0,9
3,715,PC do B,0,4
3,453,PC do B,0,2
2,416,PC do B,0,5
8,402,PC do B,0,2
4,312,PC do B,3,35
8,2,PC do B,1,10
4,265,PC do B,0,11
6,68,PC do B,0,4
3,626,PC do B,0,4
3,225,PC do B,1,3
2,333,PC do B,0,8
5,58,PC do B,0,7
8,220,PC do B,1,12
2,395,PC do B,0,5
9,42,PC do B,0,27
6,466,PC do B,0,1
6,227,PC do B,0,4
6,19,PC do B,0,13
5,426,PC do B,0,1
150,212,PC do B,0,7
150,335,PC do B,0,5
150,93,PC do B,0,3
1,158,PC do B,0,4
9,346,PC do B,0,3
6,312,PC do B,0,2
3,697,PC do B,0,5
8,77,PC do B,0,9
5,377,PC do B,0,3
8,277,PC do B,0,6
8,135,PC do B,1,8
7,452,PC do B,0,4
2,487,PC do B,0,6
150,347,PC do B,0,2
1,240,PC do B,0,7
6,120,PC do B,1,4
3,693,PC do B,0,1
2,59,PC do B,0,9
8,6,PC do B,0,7
1,372,PC do B,0,3
1,40,PC do B,0,7
1,309,PC do B,0,3
149,312,PC do B,0,1
150,7,PC do B,0,5
1,295,PC do B,0,1
1,338,PC do B,0,4
150,224,PC do B,0,1
1,406,PC do B,0,6
2,35,PC do B,0,8
1,398,PC do B,0,3
149,237,PC do B,0,2
150,339,PC do B,0,4
2,342,PC do B,0,6
149,441,PC do B,0,3
1,451,PC do B,0,7
1,111,PC do B,0,2
149,15,PC do B,0,5
149,272,PC do B,0,9
1,269,PC do B,0,1
1,388,PC do B,0,4
150,142,PC do B,0,4
2,540,PC do B,0,7
4,320,PC do B,1,5
6,390,PC do B,0,3
9,316,PC do B,1,16
9,329,PC do B,0,13
9,452,PC do B,0,3
9,472,PC do B,0,1
149,194,PC do B,0,3
149,324,PC do B,0,3
149,452,PC do B,0,1
150,24,PC do B,0,2
2,356,PC do B,0,5
5,132,PC do B,0,3
8,349,PC do B,0,4
8,318,PC do B,0,4
8,385,PC do B,0,6
1,334,PC do B,0,4
2,550,PC do B,0,5
6,359,PC do B,0,6
149,357,PC do B,0,2
1,403,PC do B,1,0
149,68,PC do B,0,2
2,100,PC do B,0,5
2,373,PC do B,0,1
1,436,PC do B,1,2
2,274,PC do B,0,3
150,150,PC do B,0,1
1,187,PC do B,0,9
150,172,PC do B,0,1
150,248,PC do B,0,3
150,134,PC do B,0,7
1,55,PC do B,0,4
150,264,PC do B,0,2
1,145,PC do B,0,2
149,261,PC do B,0,5
150,206,PC do B,0,3
150,250,PC do B,0,4
1,252,PC do B,0,1
149,221,PC do B,0,4
2,153,PC do B,0,4
149,309,PC do B,0,1
150,246,PC do B,0,1
150,130,PC do B,0,2
1,389,PC do B,0,8
150,100,PC do B,0,8
149,438,PC do B,0,5
150,215,PC do B,0,2
1,382,PC do B,0,6
1,427,PC do B,1,5
149,410,PC do B,0,3
149,71,PC do B,0,3
150,261,PC do B,0,4
150,291,PC do B,0,4
1,424,PC do B,0,3
150,227,PC do B,0,7
150,160,PC do B,0,5
150,196,PC do B,0,3
150,223,PC do B,0,3
7,6,PC do B,0,5
9,321,PC do B,0,8
149,253,PC do B,0,3
149,275,PC do B,0,7
149,306,PC do B,0,5
7,182,PC do B,0,7
1,144,PC do B,0,5
149,110,PC do B,0,4
149,268,PC do B,0,2
149,300,PC do B,0,3
6,25,PC do B,0,3
7,181,PC do B,0,10
8,339,PC do B,0,16
2,154,PC do B,0,5
3,806,PC do B,0,1
8,369,PC do B,0,6
8,7,PC do B,1,10
150,185,PC do B,0,2
150,25,PC do B,0,3
2,351,PC do B,0,3
2,365,PC do B,0,11
1,326,PC do B,0,1
149,14,PC do B,0,8
1,304,PC do B,0,5
1,319,PC do B,0,5
150,87,PC do B,0,2
1,183,PC do B,0,6
1,42,PC do B,0,9
150,16,PC do B,0,2
149,11,PC do B,1,3
150,292,PC do B,0,7
150,49,PC do B,2,3
150,232,PC do B,0,1
150,146,PC do B,0,3
150,263,PC do B,0,4
1,182,PC do B,0,9
149,31,PC do B,0,8
149,220,PC do B,0,11
150,269,PC do B,0,1
150,321,PC do B,0,3
1,316,PC do B,0,5
4,290,PC do B,0,11
9,45,PC do B,0,17
1,176,PC do B,0,7
150,259,PC do B,0,5
150,303,PC do B,0,3
1,93,PC do B,0,4
4,70,PC do B,0,2
7,353,PC do B,0,5
7,442,PC do B,0,3
9,372,PC do B,0,3
5,499,PC do B,0,2
2,407,PC do B,0,4
3,438,PC do B,0,3
5,258,PC do B,0,2
9,475,PC do B,0,5
1,180,PC do B,0,2
1,442,PC do B,0,7
150,63,PC do B,0,3
5,264,PC do B,0,9
8,256,PC do B,0,9
9,168,PC do B,0,7
2,450,PC do B,0,6
149,305,PC do B,0,2
2,447,PC do B,0,4
5,418,PC do B,0,10
8,73,PC do B,0,12
1,308,PC do B,0,2
149,289,PC do B,1,6
2,551,PC do B,0,7
6,461,PC do B,0,3
9,354,PC do B,0,9
1,205,PC do B,0,5
150,217,PC do B,0,2
2,471,PC do B,0,9
2,84,PC do B,0,1
3,191,PC do B,0,4
6,459,PC do B,0,4
1,453,PC do B,0,1
149,403,PC do B,0,3
150,151,PC do B,0,1
3,193,PC do B,0,10
9,18,PC do B,0,6
6,394,PC do B,1,9
7,106,PC do B,0,6
7,302,PC do B,0,7
4,65,PC do B,1,8
150,282,PC do B,0,7
3,592,PC do B,0,7
9,530,PC do B,0,6
149,73,PC do B,0,4
150,98,PC do B,0,3
4,49,PC do B,0,11
150,334,PC do B,0,4
2,364,PC do B,0,17
5,137,PC do B,0,15
7,378,PC do B,0,6
7,59,PC do B,0,6
8,266,PC do B,0,15
8,64,PC do B,0,11
5,401,PC do B,0,8
5,504,PC do B,0,7
9,438,PC do B,0,7
4,349,PC do B,0,8
1,301,PC do B,0,1
6,199,PC do B,0,1
7,273,PC do B,0,8
8,307,PC do B,0,13
149,241,PC do B,0,5
149,219,PC do B,0,7
2,381,PC do B,0,3
4,233,PC do B,0,4
8,294,PC do B,1,2
9,313,PC do B,0,14
9,331,PC do B,0,7
3,578,PC do B,0,1
4,273,PC do B,0,16
4,364,PC do B,1,8
5,62,PC do B,0,10
9,397,PC do B,0,6
2,534,PC do B,1,11
8,381,PC do B,0,5
3,681,PC do B,0,3
3,785,PC do B,0,1
5,15,PC do B,0,9
5,366,PC do B,0,8
8,119,PC do B,0,14
149,115,PC do B,0,3
2,462,PC do B,0,6
5,386,PC do B,1,2
6,443,PC do B,0,9
4,52,PC do B,0,17
6,206,PC do B,0,2
4,323,PC do B,0,14
8,397,PC do B,0,4
8,234,PC do B,0,22
7,315,PC do B,0,2
1,422,PC do B,0,4
2,431,PC do B,0,6
3,623,PC do B,0,4
7,147,PC do B,0,9
7,221,PC do B,0,2
9,460,PC do B,1,7
1,66,PC do B,0,3
5,373,PC do B,0,4
6,377,PC do B,0,6
8,241,PC do B,0,16
9,482,PC do B,0,4
3,791,PC do B,1,4
3,658,PC do B,0,1
6,16,PC do B,0,11
9,492,PC do B,1,7
149,50,PC do B,0,2
2,427,PC do B,0,12
8,217,PC do B,0,9
150,352,PC do B,1,3
2,329,PC do B,1,6
2,525,PC do B,0,22
5,452,PC do B,0,7
4,354,PC do B,0,13
4,88,PC do B,0,6
8,80,PC do B,0,9
9,395,PC do B,0,9
5,491,PC do B,0,3
7,107,PC do B,0,4
9,489,PC do B,0,13
6,157,PC do B,0,4
8,129,PC do B,1,11
5,475,PC do B,0,3
6,420,PC do B,0,5
7,356,PC do B,0,1
8,290,PC do B,0,6
9,470,PC do B,0,4
8,115,PC do B,0,8
2,443,PC do B,0,3
4,9,PC do B,0,11
5,231,PC do B,0,4
5,64,PC do B,0,9
5,37,PC do B,1,14
2,64,PC do B,0,5
9,256,PC do B,0,19
4,32,PC do B,0,9
2,353,PC do B,0,4
4,222,PC do B,0,3
4,7,PC do B,0,12
6,116,PC do B,0,2
4,330,PC do B,0,12
8,296,PC do B,1,9
1,57,PC do B,0,4
150,375,PC do B,0,6
2,257,PC do B,0,2
2,286,PC do B,0,3
6,13,PC do B,0,5
2,483,PC do B,0,9
2,552,PC do B,0,2
3,595,PC do B,0,2
6,236,PC do B,1,4
7,299,PC do B,0,2
3,682,PC do B,0,1
9,437,PC do B,0,6
9,47,PC do B,1,18
149,30,PC do B,0,7
150,337,PC do B,0,5
5,378,PC do B,0,6
7,404,PC do B,0,4
8,310,PC do B,0,16
9,423,PC do B,1,7
4,46,PC do B,0,6
4,66,PC do B,0,5
7,392,PC do B,0,5
8,368,PC do B,1,5
2,466,PC do B,0,7
3,683,PC do B,0,2
4,253,PC do B,0,2
4,262,PC do B,0,7
5,477,PC do B,2,2
1,31,PC do B,0,6
1,323,PC do B,0,2
149,298,PC do B,0,2
150,230,PC do B,0,2
8,322,PC do B,0,4
8,366,PC do B,0,12
7,441,PC do B,0,2
8,332,PC do B,0,1
2,410,PC do B,0,1
2,425,PC do B,0,10
4,337,PC do B,0,11
7,295,PC do B,0,7
150,189,PC do B,0,6
9,543,PC do B,0,3
5,520,PC do B,0,7
7,108,PC do B,0,3
2,507,PC do B,0,12
4,240,PC do B,1,1
2,477,PC do B,0,10
4,202,PC do B,0,10
2,453,PC do B,0,2
3,762,PC do B,0,4
5,222,PC do B,0,5
6,215,PC do B,1,2
3,710,PC do B,1,3
6,356,PC do B,0,1
9,510,PC do B,0,2
5,179,PC do B,0,20
5,234,PC do B,0,6
6,279,PC do B,0,7
7,418,PC do B,0,5
7,370,PC do B,0,8
7,400,PC do B,1,0
9,55,PC do B,1,4
3,590,PC do B,0,7
6,72,PC do B,0,5
9,330,PC do B,0,7
4,137,PC do B,0,6
6,365,PC do B,0,2
8,398,PC do B,0,3
2,68,PC do B,0,4
6,8,PC do B,0,5
9,173,PC do B,0,10
5,448,PC do B,0,6
8,177,PC do B,1,11
3,613,PC do B,0,3
5,464,PC do B,0,4
4,3,PC do B,0,16
8,376,PC do B,0,2
5,450,PC do B,0,6
7,406,PC do B,0,7
6,374,PC do B,0,3
6,412,PC do B,0,5
8,329,PC do B,1,2
4,283,PC do B,0,25
4,304,PC do B,0,8
9,83,PC do B,0,6
3,603,PC do B,0,3
4,242,PC do B,0,9
6,39,PC do B,0,9
7,417,PC do B,0,2
5,158,PC do B,0,1
9,519,PC do B,0,4
4,342,PC do B,0,15
6,332,PC do B,0,7
7,192,PC do B,0,2
9,393,PC do B,0,4
3,601,PC do B,0,6
5,18,PC do B,0,9
8,243,PC do B,0,11
8,406,PC do B,0,14
9,453,PC do B,0,6
6,170,PC do B,0,1
7,355,PC do B,0,9
8,373,PC do B,0,6
3,760,PC do B,2,2
7,419,PC do B,0,3
5,265,PC do B,0,1
6,473,PC do B,0,5
7,168,PC do B,0,3
9,174,PC do B,0,5
2,426,PC do B,1,12
3,727,PC do B,0,1
3,742,PC do B,0,3
5,244,PC do B,0,2
7,140,PC do B,1,6
9,285,PC do B,1,17
9,345,PC do B,0,3
5,170,PC do B,0,4
3,40,PC do B,0,3
5,56,PC do B,0,3
4,163,PC do B,0,4
3,703,PC do B,0,2
3,700,PC do B,0,4
8,244,PC do B,1,12
7,58,PC do B,0,2
5,34,PC do B,1,13
9,82,PC do B,1,3
7,151,PC do B,0,5
4,309,PC do B,0,7
