,local,sigla_partido,EBAIRRNOMEOF,latitude,longitude,RPA,votos
6865,ESCOLA REUNIDA PADRE JOAO BARBOSA,PC do B,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,17
6866,ESCOLA REUNIDA PADRE JOAO BARBOSA,PL,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,185
6867,ESCOLA REUNIDA PADRE JOAO BARBOSA,PP,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,40
6868,ESCOLA REUNIDA PADRE JOAO BARBOSA,PRD,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,69
6869,ESCOLA REUNIDA PADRE JOAO BARBOSA,PSB,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,386
6870,ESCOLA REUNIDA PADRE JOAO BARBOSA,PSD,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,45
6871,ESCOLA REUNIDA PADRE JOAO BARBOSA,PSDB,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,3
6872,ESCOLA REUNIDA PADRE JOAO BARBOSA,PSOL,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,15
6873,ESCOLA REUNIDA PADRE JOAO BARBOSA,PT,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,92
6874,ESCOLA REUNIDA PADRE JOAO BARBOSA,PV,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,134
6875,ESCOLA REUNIDA PADRE JOAO BARBOSA,REDE,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,4
6876,ESCOLA REUNIDA PADRE JOAO BARBOSA,REPUBLICANOS,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,109
6877,ESCOLA REUNIDA PADRE JOAO BARBOSA,SOLIDARIEDADE,MORRO DA CONCEICAO,-8.0189771,-34.9160131,RPA3,1
6878,ESCOLA ROBERTO SILVEIRA,AVANTE,JORDÃO,-8.13659354,-34.93662353,RPA6,42
6879,ESCOLA ROBERTO SILVEIRA,CIDADANIA,JORDÃO,-8.13659354,-34.93662353,RPA6,2
6880,ESCOLA ROBERTO SILVEIRA,DC,JORDÃO,-8.13659354,-34.93662353,RPA6,38
6881,ESCOLA ROBERTO SILVEIRA,MDB,JORDÃO,-8.13659354,-34.93662353,RPA6,80
6882,ESCOLA ROBERTO SILVEIRA,MOBILIZA,JORDÃO,-8.13659354,-34.93662353,RPA6,8
6883,ESCOLA ROBERTO SILVEIRA,NOVO,JORDÃO,-8.13659354,-34.93662353,RPA6,41
6884,ESCOLA ROBERTO SILVEIRA,PC do B,JORDÃO,-8.13659354,-34.93662353,RPA6,15
6885,ESCOLA ROBERTO SILVEIRA,PL,JORDÃO,-8.13659354,-34.93662353,RPA6,98
6886,ESCOLA ROBERTO SILVEIRA,PP,JORDÃO,-8.13659354,-34.93662353,RPA6,70
6887,ESCOLA ROBERTO SILVEIRA,PRD,JORDÃO,-8.13659354,-34.93662353,RPA6,16
6888,ESCOLA ROBERTO SILVEIRA,PSB,JORDÃO,-8.13659354,-34.93662353,RPA6,281
6889,ESCOLA ROBERTO SILVEIRA,PSD,JORDÃO,-8.13659354,-34.93662353,RPA6,258
6890,ESCOLA ROBERTO SILVEIRA,PSDB,JORDÃO,-8.13659354,-34.93662353,RPA6,2
6891,ESCOLA ROBERTO SILVEIRA,PSOL,JORDÃO,-8.13659354,-34.93662353,RPA6,17
6892,ESCOLA ROBERTO SILVEIRA,PSTU,JORDÃO,-8.13659354,-34.93662353,RPA6,1
6893,ESCOLA ROBERTO SILVEIRA,PT,JORDÃO,-8.13659354,-34.93662353,RPA6,61
6894,ESCOLA ROBERTO SILVEIRA,PV,JORDÃO,-8.13659354,-34.93662353,RPA6,31
6895,ESCOLA ROBERTO SILVEIRA,REDE,JORDÃO,-8.13659354,-34.93662353,RPA6,42
6896,ESCOLA ROBERTO SILVEIRA,REPUBLICANOS,JORDÃO,-8.13659354,-34.93662353,RPA6,218
6897,ESCOLA ROBERTO SILVEIRA,SOLIDARIEDADE,JORDÃO,-8.13659354,-34.93662353,RPA6,2
6898,ESCOLA ROBERTO SILVEIRA,UP,JORDÃO,-8.13659354,-34.93662353,RPA6,1
6899,ESCOLA ROTARY DE NOVA DESCOBERTA,AVANTE,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,43
6900,ESCOLA ROTARY DE NOVA DESCOBERTA,CIDADANIA,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,2
6901,ESCOLA ROTARY DE NOVA DESCOBERTA,DC,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,11
6902,ESCOLA ROTARY DE NOVA DESCOBERTA,MDB,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,299
6903,ESCOLA ROTARY DE NOVA DESCOBERTA,MOBILIZA,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,11
6904,ESCOLA ROTARY DE NOVA DESCOBERTA,NOVO,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,50
6905,ESCOLA ROTARY DE NOVA DESCOBERTA,PC do B,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,55
6906,ESCOLA ROTARY DE NOVA DESCOBERTA,PL,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,163
6907,ESCOLA ROTARY DE NOVA DESCOBERTA,PP,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,380
6908,ESCOLA ROTARY DE NOVA DESCOBERTA,PRD,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,106
6909,ESCOLA ROTARY DE NOVA DESCOBERTA,PSB,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,1629
6910,ESCOLA ROTARY DE NOVA DESCOBERTA,PSD,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,80
6911,ESCOLA ROTARY DE NOVA DESCOBERTA,PSDB,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,11
6912,ESCOLA ROTARY DE NOVA DESCOBERTA,PSOL,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,22
6913,ESCOLA ROTARY DE NOVA DESCOBERTA,PSTU,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,2
6914,ESCOLA ROTARY DE NOVA DESCOBERTA,PT,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,82
6915,ESCOLA ROTARY DE NOVA DESCOBERTA,PV,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,102
6916,ESCOLA ROTARY DE NOVA DESCOBERTA,REDE,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,15
6917,ESCOLA ROTARY DE NOVA DESCOBERTA,REPUBLICANOS,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,208
6918,ESCOLA ROTARY DE NOVA DESCOBERTA,SOLIDARIEDADE,NOVA DESCOBERTA,-7.9990845,-34.9238316,RPA3,3
6919,ESCOLA ROTARY DO ALTO DO PASCOAL,AVANTE,AGUA FRIA,-8.0153764,-34.9020735,RPA2,299
6920,ESCOLA ROTARY DO ALTO DO PASCOAL,DC,AGUA FRIA,-8.0153764,-34.9020735,RPA2,19
6921,ESCOLA ROTARY DO ALTO DO PASCOAL,MDB,AGUA FRIA,-8.0153764,-34.9020735,RPA2,196
6922,ESCOLA ROTARY DO ALTO DO PASCOAL,MOBILIZA,AGUA FRIA,-8.0153764,-34.9020735,RPA2,8
6923,ESCOLA ROTARY DO ALTO DO PASCOAL,NOVO,AGUA FRIA,-8.0153764,-34.9020735,RPA2,73
6924,ESCOLA ROTARY DO ALTO DO PASCOAL,PC do B,AGUA FRIA,-8.0153764,-34.9020735,RPA2,326
6925,ESCOLA ROTARY DO ALTO DO PASCOAL,PL,AGUA FRIA,-8.0153764,-34.9020735,RPA2,182
6926,ESCOLA ROTARY DO ALTO DO PASCOAL,PP,AGUA FRIA,-8.0153764,-34.9020735,RPA2,118
6927,ESCOLA ROTARY DO ALTO DO PASCOAL,PRD,AGUA FRIA,-8.0153764,-34.9020735,RPA2,92
6928,ESCOLA ROTARY DO ALTO DO PASCOAL,PSB,AGUA FRIA,-8.0153764,-34.9020735,RPA2,1651
6929,ESCOLA ROTARY DO ALTO DO PASCOAL,PSD,AGUA FRIA,-8.0153764,-34.9020735,RPA2,217
6930,ESCOLA ROTARY DO ALTO DO PASCOAL,PSDB,AGUA FRIA,-8.0153764,-34.9020735,RPA2,7
6931,ESCOLA ROTARY DO ALTO DO PASCOAL,PSOL,AGUA FRIA,-8.0153764,-34.9020735,RPA2,31
6932,ESCOLA ROTARY DO ALTO DO PASCOAL,PSTU,AGUA FRIA,-8.0153764,-34.9020735,RPA2,1
6933,ESCOLA ROTARY DO ALTO DO PASCOAL,PT,AGUA FRIA,-8.0153764,-34.9020735,RPA2,174
6934,ESCOLA ROTARY DO ALTO DO PASCOAL,PV,AGUA FRIA,-8.0153764,-34.9020735,RPA2,620
6935,ESCOLA ROTARY DO ALTO DO PASCOAL,REDE,AGUA FRIA,-8.0153764,-34.9020735,RPA2,25
6936,ESCOLA ROTARY DO ALTO DO PASCOAL,REPUBLICANOS,AGUA FRIA,-8.0153764,-34.9020735,RPA2,294
6937,ESCOLA ROTARY DO ALTO DO PASCOAL,SOLIDARIEDADE,AGUA FRIA,-8.0153764,-34.9020735,RPA2,4
6938,ESCOLA SAO CRISTOVAO,AVANTE,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,22
6939,ESCOLA SAO CRISTOVAO,CIDADANIA,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,1
6940,ESCOLA SAO CRISTOVAO,DC,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,8
6941,ESCOLA SAO CRISTOVAO,MDB,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,176
6942,ESCOLA SAO CRISTOVAO,MOBILIZA,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,12
6943,ESCOLA SAO CRISTOVAO,NOVO,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,26
6944,ESCOLA SAO CRISTOVAO,PC do B,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,14
6945,ESCOLA SAO CRISTOVAO,PL,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,130
6946,ESCOLA SAO CRISTOVAO,PP,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,386
6947,ESCOLA SAO CRISTOVAO,PRD,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,41
6948,ESCOLA SAO CRISTOVAO,PSB,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,1895
6949,ESCOLA SAO CRISTOVAO,PSD,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,46
6950,ESCOLA SAO CRISTOVAO,PSDB,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,3
6951,ESCOLA SAO CRISTOVAO,PSOL,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,55
6952,ESCOLA SAO CRISTOVAO,PT,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,61
6953,ESCOLA SAO CRISTOVAO,PV,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,36
6954,ESCOLA SAO CRISTOVAO,REDE,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,15
6955,ESCOLA SAO CRISTOVAO,REPUBLICANOS,BREJO DA GUABIRABA,-7.99371049,-34.93556881,RPA3,158
6956,ESCOLA SENADOR ANTONIO FARIAS,AVANTE,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,32
6957,ESCOLA SENADOR ANTONIO FARIAS,DC,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,28
6958,ESCOLA SENADOR ANTONIO FARIAS,MDB,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,248
6959,ESCOLA SENADOR ANTONIO FARIAS,MOBILIZA,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,10
6960,ESCOLA SENADOR ANTONIO FARIAS,NOVO,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,44
6961,ESCOLA SENADOR ANTONIO FARIAS,PC do B,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,19
6962,ESCOLA SENADOR ANTONIO FARIAS,PL,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,128
6963,ESCOLA SENADOR ANTONIO FARIAS,PP,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,138
6964,ESCOLA SENADOR ANTONIO FARIAS,PRD,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,9
6965,ESCOLA SENADOR ANTONIO FARIAS,PSB,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,587
6966,ESCOLA SENADOR ANTONIO FARIAS,PSD,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,72
6967,ESCOLA SENADOR ANTONIO FARIAS,PSOL,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,9
6968,ESCOLA SENADOR ANTONIO FARIAS,PSTU,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,2
6969,ESCOLA SENADOR ANTONIO FARIAS,PT,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,224
6970,ESCOLA SENADOR ANTONIO FARIAS,PV,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,40
6971,ESCOLA SENADOR ANTONIO FARIAS,REDE,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,27
6972,ESCOLA SENADOR ANTONIO FARIAS,REPUBLICANOS,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,116
6973,ESCOLA SENADOR ANTONIO FARIAS,UP,TRES CARNEIROS,-8.12678209,-34.95566037,RPA6,1
6974,ESCOLA SENADOR NILO COELHO,AVANTE,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,56
6975,ESCOLA SENADOR NILO COELHO,DC,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,76
6976,ESCOLA SENADOR NILO COELHO,MDB,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,147
6977,ESCOLA SENADOR NILO COELHO,MOBILIZA,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,27
6978,ESCOLA SENADOR NILO COELHO,NOVO,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,151
6979,ESCOLA SENADOR NILO COELHO,PC do B,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,59
6980,ESCOLA SENADOR NILO COELHO,PL,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,255
6981,ESCOLA SENADOR NILO COELHO,PP,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,103
6982,ESCOLA SENADOR NILO COELHO,PRD,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,35
6983,ESCOLA SENADOR NILO COELHO,PSB,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,1545
6984,ESCOLA SENADOR NILO COELHO,PSD,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,65
6985,ESCOLA SENADOR NILO COELHO,PSDB,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,4
6986,ESCOLA SENADOR NILO COELHO,PSOL,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,78
6987,ESCOLA SENADOR NILO COELHO,PSTU,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,1
6988,ESCOLA SENADOR NILO COELHO,PT,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,152
6989,ESCOLA SENADOR NILO COELHO,PV,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,43
6990,ESCOLA SENADOR NILO COELHO,REDE,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,15
6991,ESCOLA SENADOR NILO COELHO,REPUBLICANOS,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,60
6992,ESCOLA SENADOR NILO COELHO,SOLIDARIEDADE,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,1
6993,ESCOLA SENADOR NILO COELHO,UP,ESTÂNCIA,-8.0942904,-34.9279336,RPA5,3
6994,ESCOLA SENADOR NOVAES FILHO,AVANTE,VARZEA,-8.0484036,-34.96185037,RPA4,40
6995,ESCOLA SENADOR NOVAES FILHO,CIDADANIA,VARZEA,-8.0484036,-34.96185037,RPA4,6
6996,ESCOLA SENADOR NOVAES FILHO,DC,VARZEA,-8.0484036,-34.96185037,RPA4,23
6997,ESCOLA SENADOR NOVAES FILHO,MDB,VARZEA,-8.0484036,-34.96185037,RPA4,234
6998,ESCOLA SENADOR NOVAES FILHO,MOBILIZA,VARZEA,-8.0484036,-34.96185037,RPA4,14
6999,ESCOLA SENADOR NOVAES FILHO,NOVO,VARZEA,-8.0484036,-34.96185037,RPA4,78
7000,ESCOLA SENADOR NOVAES FILHO,PC do B,VARZEA,-8.0484036,-34.96185037,RPA4,53
7001,ESCOLA SENADOR NOVAES FILHO,PL,VARZEA,-8.0484036,-34.96185037,RPA4,194
7002,ESCOLA SENADOR NOVAES FILHO,PP,VARZEA,-8.0484036,-34.96185037,RPA4,121
7003,ESCOLA SENADOR NOVAES FILHO,PRD,VARZEA,-8.0484036,-34.96185037,RPA4,62
7004,ESCOLA SENADOR NOVAES FILHO,PSB,VARZEA,-8.0484036,-34.96185037,RPA4,1463
7005,ESCOLA SENADOR NOVAES FILHO,PSD,VARZEA,-8.0484036,-34.96185037,RPA4,1029
7006,ESCOLA SENADOR NOVAES FILHO,PSDB,VARZEA,-8.0484036,-34.96185037,RPA4,6
7007,ESCOLA SENADOR NOVAES FILHO,PSOL,VARZEA,-8.0484036,-34.96185037,RPA4,56
7008,ESCOLA SENADOR NOVAES FILHO,PSTU,VARZEA,-8.0484036,-34.96185037,RPA4,1
7009,ESCOLA SENADOR NOVAES FILHO,PT,VARZEA,-8.0484036,-34.96185037,RPA4,233
7010,ESCOLA SENADOR NOVAES FILHO,PV,VARZEA,-8.0484036,-34.96185037,RPA4,72
7011,ESCOLA SENADOR NOVAES FILHO,REDE,VARZEA,-8.0484036,-34.96185037,RPA4,40
7012,ESCOLA SENADOR NOVAES FILHO,REPUBLICANOS,VARZEA,-8.0484036,-34.96185037,RPA4,89
7013,ESCOLA SENADOR NOVAES FILHO,SOLIDARIEDADE,VARZEA,-8.0484036,-34.96185037,RPA4,4
7014,ESCOLA SENADOR NOVAES FILHO,UP,VARZEA,-8.0484036,-34.96185037,RPA4,9
7015,ESCOLA SENADOR PAULO GUERRA,AVANTE,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,163
7016,ESCOLA SENADOR PAULO GUERRA,CIDADANIA,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,1
7017,ESCOLA SENADOR PAULO GUERRA,DC,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,47
7018,ESCOLA SENADOR PAULO GUERRA,MDB,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,283
7019,ESCOLA SENADOR PAULO GUERRA,MOBILIZA,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,31
7020,ESCOLA SENADOR PAULO GUERRA,NOVO,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,158
7021,ESCOLA SENADOR PAULO GUERRA,PC do B,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,49
7022,ESCOLA SENADOR PAULO GUERRA,PL,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,319
7023,ESCOLA SENADOR PAULO GUERRA,PP,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,126
7024,ESCOLA SENADOR PAULO GUERRA,PRD,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,41
7025,ESCOLA SENADOR PAULO GUERRA,PSB,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,1173
7026,ESCOLA SENADOR PAULO GUERRA,PSD,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,82
7027,ESCOLA SENADOR PAULO GUERRA,PSDB,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,4
7028,ESCOLA SENADOR PAULO GUERRA,PSOL,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,52
7029,ESCOLA SENADOR PAULO GUERRA,PSTU,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,4
7030,ESCOLA SENADOR PAULO GUERRA,PT,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,214
7031,ESCOLA SENADOR PAULO GUERRA,PV,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,68
7032,ESCOLA SENADOR PAULO GUERRA,REDE,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,28
7033,ESCOLA SENADOR PAULO GUERRA,REPUBLICANOS,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,72
7034,ESCOLA SENADOR PAULO GUERRA,SOLIDARIEDADE,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,4
7035,ESCOLA SENADOR PAULO GUERRA,UP,TEJIPIÓ,-8.09245552,-34.94983247,RPA5,2
7036,ESCOLA SOUZA VERAS,AVANTE,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,37
7037,ESCOLA SOUZA VERAS,CIDADANIA,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,1
7038,ESCOLA SOUZA VERAS,DC,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,30
7039,ESCOLA SOUZA VERAS,MDB,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,45
7040,ESCOLA SOUZA VERAS,MOBILIZA,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,7
7041,ESCOLA SOUZA VERAS,NOVO,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,79
7042,ESCOLA SOUZA VERAS,PC do B,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,22
7043,ESCOLA SOUZA VERAS,PL,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,115
7044,ESCOLA SOUZA VERAS,PP,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,46
7045,ESCOLA SOUZA VERAS,PRD,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,24
7046,ESCOLA SOUZA VERAS,PSB,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,250
7047,ESCOLA SOUZA VERAS,PSD,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,58
7048,ESCOLA SOUZA VERAS,PSOL,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,72
7049,ESCOLA SOUZA VERAS,PSTU,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,1
7050,ESCOLA SOUZA VERAS,PT,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,158
7051,ESCOLA SOUZA VERAS,PV,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,22
7052,ESCOLA SOUZA VERAS,REDE,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,23
7053,ESCOLA SOUZA VERAS,REPUBLICANOS,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,29
7054,ESCOLA SOUZA VERAS,SOLIDARIEDADE,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,6
7055,ESCOLA SOUZA VERAS,UP,ENGENHO DO MEIO,-8.0514608,-34.9426332,RPA4,1
7056,ESCOLA SÃO MIGUEL,AVANTE,CASA AMARELA,-8.02422959,-34.92917646,RPA3,41
7057,ESCOLA SÃO MIGUEL,DC,CASA AMARELA,-8.02422959,-34.92917646,RPA3,8
7058,ESCOLA SÃO MIGUEL,MDB,CASA AMARELA,-8.02422959,-34.92917646,RPA3,67
7059,ESCOLA SÃO MIGUEL,MOBILIZA,CASA AMARELA,-8.02422959,-34.92917646,RPA3,15
7060,ESCOLA SÃO MIGUEL,NOVO,CASA AMARELA,-8.02422959,-34.92917646,RPA3,34
7061,ESCOLA SÃO MIGUEL,PC do B,CASA AMARELA,-8.02422959,-34.92917646,RPA3,19
7062,ESCOLA SÃO MIGUEL,PL,CASA AMARELA,-8.02422959,-34.92917646,RPA3,143
7063,ESCOLA SÃO MIGUEL,PP,CASA AMARELA,-8.02422959,-34.92917646,RPA3,56
7064,ESCOLA SÃO MIGUEL,PRD,CASA AMARELA,-8.02422959,-34.92917646,RPA3,59
7065,ESCOLA SÃO MIGUEL,PSB,CASA AMARELA,-8.02422959,-34.92917646,RPA3,510
7066,ESCOLA SÃO MIGUEL,PSD,CASA AMARELA,-8.02422959,-34.92917646,RPA3,85
7067,ESCOLA SÃO MIGUEL,PSDB,CASA AMARELA,-8.02422959,-34.92917646,RPA3,30
7068,ESCOLA SÃO MIGUEL,PSOL,CASA AMARELA,-8.02422959,-34.92917646,RPA3,30
7069,ESCOLA SÃO MIGUEL,PT,CASA AMARELA,-8.02422959,-34.92917646,RPA3,46
7070,ESCOLA SÃO MIGUEL,PV,CASA AMARELA,-8.02422959,-34.92917646,RPA3,240
7071,ESCOLA SÃO MIGUEL,REDE,CASA AMARELA,-8.02422959,-34.92917646,RPA3,10
7072,ESCOLA SÃO MIGUEL,REPUBLICANOS,CASA AMARELA,-8.02422959,-34.92917646,RPA3,39
7073,ESCOLA SÃO MIGUEL,SOLIDARIEDADE,CASA AMARELA,-8.02422959,-34.92917646,RPA3,1
7074,ESCOLA SÃO MIGUEL,UP,CASA AMARELA,-8.02422959,-34.92917646,RPA3,1
7075,ESCOLA TOME GIBSON,AVANTE,GUABIRABA,-7.99211047,-34.93544565,RPA3,32
7076,ESCOLA TOME GIBSON,CIDADANIA,GUABIRABA,-7.99211047,-34.93544565,RPA3,3
7077,ESCOLA TOME GIBSON,DC,GUABIRABA,-7.99211047,-34.93544565,RPA3,7
7078,ESCOLA TOME GIBSON,MDB,GUABIRABA,-7.99211047,-34.93544565,RPA3,192
7079,ESCOLA TOME GIBSON,MOBILIZA,GUABIRABA,-7.99211047,-34.93544565,RPA3,16
7080,ESCOLA TOME GIBSON,NOVO,GUABIRABA,-7.99211047,-34.93544565,RPA3,39
7081,ESCOLA TOME GIBSON,PC do B,GUABIRABA,-7.99211047,-34.93544565,RPA3,32
7082,ESCOLA TOME GIBSON,PL,GUABIRABA,-7.99211047,-34.93544565,RPA3,118
7083,ESCOLA TOME GIBSON,PP,GUABIRABA,-7.99211047,-34.93544565,RPA3,465
7084,ESCOLA TOME GIBSON,PRD,GUABIRABA,-7.99211047,-34.93544565,RPA3,57
7085,ESCOLA TOME GIBSON,PSB,GUABIRABA,-7.99211047,-34.93544565,RPA3,1699
7086,ESCOLA TOME GIBSON,PSD,GUABIRABA,-7.99211047,-34.93544565,RPA3,48
7087,ESCOLA TOME GIBSON,PSDB,GUABIRABA,-7.99211047,-34.93544565,RPA3,3
7088,ESCOLA TOME GIBSON,PSOL,GUABIRABA,-7.99211047,-34.93544565,RPA3,48
7089,ESCOLA TOME GIBSON,PT,GUABIRABA,-7.99211047,-34.93544565,RPA3,59
7090,ESCOLA TOME GIBSON,PV,GUABIRABA,-7.99211047,-34.93544565,RPA3,61
7091,ESCOLA TOME GIBSON,REDE,GUABIRABA,-7.99211047,-34.93544565,RPA3,11
7092,ESCOLA TOME GIBSON,REPUBLICANOS,GUABIRABA,-7.99211047,-34.93544565,RPA3,182
7093,ESCOLA TOME GIBSON,SOLIDARIEDADE,GUABIRABA,-7.99211047,-34.93544565,RPA3,1
7094,ESCOLA TOME GIBSON,UP,GUABIRABA,-7.99211047,-34.93544565,RPA3,1
7095,ESCOLA TRAJANO DE MENDONCA,AVANTE,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,229
7096,ESCOLA TRAJANO DE MENDONCA,CIDADANIA,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,2
7097,ESCOLA TRAJANO DE MENDONCA,DC,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,53
